time,soil,light,ph,steam,dh_h,dh_t,therm,lm35
5196,1.1902565,2.1621244,0.6000004,0.045934064,21,42,36.746124,43.194136
5198,1.158022,2.1621244,0.6000004,0.045934064,21,42,36.721956,43.194136
5199,1.158022,2.1750184,0.6000004,0.044322344,21,42,36.673736,43.113556
5200,1.158022,2.211282,0.6000004,0.04190476,21,42,36.649596,43.113556
5202,1.158022,2.1750184,0.6000004,0.032234434,21,42,36.57721,43.032968
5203,1.1507692,2.211282,0.6000004,0.032234434,21,42,36.57721,42.871796
5204,1.1628572,2.211282,0.6000004,0.032234434,21,42,36.57721,42.871796
5205,1.1628572,2.1863002,0.6000004,0.03384615,21,42,36.721956,43.032968
5207,1.1507692,2.1863002,0.6000004,0.034652012,21,42,36.770232,43.032968
5208,1.1483517,2.1863002,0.6000004,0.0410989,21,42,36.770232,43.032968
5209,1.1443224,2.1863002,0.6000004,0.0410989,21,42,36.770232,43.113556
5211,1.1427106,2.2419048,0.6000004,0.0410989,21,42,36.625456,43.435896
5212,1.1427106,2.2419048,0.6000004,0.04190476,21,42,36.625456,43.435896
5213,1.1483517,2.2419048,0.6000004,0.0410989,21,42,36.625456,43.435896
5214,1.1499634,2.292674,0.6000004,0.038681316,21,42,36.84262,43.032968
5216,1.1531868,2.292674,0.6000004,0.038681316,21,42,36.91504,42.952384
5217,1.1572161,2.292674,0.6000004,0.037069596,21,42,36.91504,42.952384
5218,1.1604396,2.3579488,0.6000004,0.036263736,21,42,37.22888,42.952384
5220,1.1821978,2.292674,0.6000004,0.036263736,21,42,37.42209,43.999996
5221,1.1821978,2.3579488,0.6000004,0.036263736,21,42,37.494568,43.999996
5222,1.1821978,2.3579488,0.6000004,0.036263736,21,42,37.494568,43.999996
5223,1.1701099,2.171795,0.6000004,0.036263736,21,42,37.42209,43.59707
5225,1.1701099,2.171795,0.6000004,0.037069596,21,42,36.86676,43.032968
5226,1.1701099,2.171795,0.6000004,0.037069596,21,42,36.86676,43.032968
5227,1.1701099,2.1669598,0.6000004,0.038681316,21,42,36.794372,43.032968
5229,1.1628572,2.171795,0.6000004,0.038681316,21,42,36.794372,43.113556
5230,1.1709157,2.1669598,0.6000004,0.038681316,21,42,36.818512,43.113556
5231,1.1709157,2.1669598,0.6000004,0.03948718,21,42,36.8909,43.274728
5232,1.1709157,2.3506958,0.6000004,0.03948718,21,42,36.818512,43.838824
5234,1.1709157,2.3506958,0.6000004,0.04029304,21,42,36.818512,43.838824
5235,1.1709157,2.3506958,0.6000004,0.04029304,21,42,36.697844,43.999996
5236,1.1491574,2.3506958,0.6000004,0.04029304,21,42,36.697844,43.838824
5238,1.1306228,2.3506958,0.6000004,0.037875456,21,42,36.697844,43.838824
5239,1.1306228,2.257216,0.6000004,0.037069596,21,42,36.456604,43.516484
5240,1.1290109,2.257216,0.6000004,0.037069596,21,42,36.384216,43.274728
5242,1.1322344,2.257216,0.6000004,0.035457876,21,42,36.384216,43.194136
5243,1.1290109,2.257216,0.6000004,0.035457876,21,42,36.384216,43.194136
5244,1.1290109,2.1863002,0.6000004,0.0410989,21,42,36.384216,43.274728
5245,1.1282052,2.1863002,0.6000004,0.0410989,21,42,36.50482,43.274728
5247,1.1282052,2.1863002,0.6000004,0.0410989,21,42,36.50482,43.274728
5248,1.1225641,2.1863002,0.6000004,0.0410989,21,42,36.57721,43.355312
5249,1.1282052,2.3144322,0.6000004,0.0410989,21,42,36.649596,43.435896
5251,1.1572161,2.3144322,0.6000004,0.03948718,21,42,37.035736,43.59707
5252,1.1725274,2.3144322,0.6000004,0.03948718,21,42,37.156464,43.59707
5253,1.1676922,2.3595602,0.6000004,0.036263736,21,42,37.156464,43.999996
5254,1.1725274,2.3144322,0.6000004,0.038681316,21,42,37.156464,43.999996
5256,1.174945,2.3595602,0.6000004,0.038681316,21,42,37.27719,43.999996
5257,1.174945,2.3676188,0.6000004,0.037875456,21,42,37.30133,43.999996
5258,1.192674,2.3595602,0.6000004,0.037875456,21,42,37.39795,43.999996
5260,1.192674,2.3676188,0.6000004,0.037875456,21,42,37.42209,43.999996
5261,1.1894505,2.3676188,0.6000004,0.037875456,21,42,37.542908,43.999996
5262,1.1797801,2.2854212,0.6000004,0.037875456,21,42,37.42209,43.999996
5263,1.1886446,2.2854212,0.6000004,0.037875456,21,42,37.42209,43.516484
5265,1.1797801,2.2854212,0.6000004,0.037875456,21,42,37.22888,43.435896
5266,1.1660806,2.164542,0.6000004,0.038681316,21,42,37.22888,43.435896
5267,1.1660806,2.164542,0.6000004,0.038681316,21,42,37.22888,43.435896
5269,1.1830037,2.164542,0.6000004,0.038681316,21,42,37.34961,43.435896
5270,1.1660806,2.164542,0.6000004,0.04190476,21,42,37.34961,43.516484
5271,1.1507692,2.27011,0.6000004,0.04190476,21,42,37.4703968,43.838824
5272,1.1644689,2.27011,0.6000004,0.04190476,21,42,37.4703968,43.838824
5274,1.1556044,2.2564104,0.6000004,0.04190476,21,42,37.39795,43.919416
5275,1.1507692,2.27011,0.6000004,0.04190476,21,42,37.39795,43.919416
5276,1.1435164,2.2564104,0.6000004,0.04190476,21,42,37.42209,43.838824
5278,1.1556044,2.2564104,0.6000004,0.043516484,21,42,37.39795,43.516484
5279,1.152381,2.3232966,0.6000004,0.043516484,21,42,37.32547,43.516484
5280,1.1427106,2.3232966,0.6000004,0.043516484,21,42,37.30133,43.435896
5282,1.152381,2.3232966,0.6000004,0.04271062,21,42,37.084016,43.435896
5283,1.152381,2.3297436,0.6000004,0.0410989,21,42,37.059876,43.435896
5284,1.152381,2.3297436,0.6000004,0.0410989,21,42,37.035736,43.59707
5285,1.1572161,2.3297436,0.6000004,0.0410989,21,42,37.011568,43.435896
5287,1.1604396,2.3297436,0.6000004,0.03948718,21,42,36.794372,43.435896
5288,1.1572161,2.1653478,0.6000004,0.03948718,21,42,36.746124,43.59707
5289,1.1572161,2.1653478,0.6000004,0.0410989,21,42,36.721956,43.435896
5291,1.1556044,2.1653478,0.6000004,0.04190476,21,42,36.721956,43.435896
5292,1.1556044,2.1653478,0.6000004,0.043516484,21,42,36.721956,43.435896
5293,1.1547985,2.2451282,0.6000004,0.043516484,21,42,36.721956,43.355312
5294,1.1556044,2.2451282,0.6000004,0.043516484,21,42,36.721956,43.355312
5296,1.1507692,2.2451282,0.6000004,0.043516484,21,42,36.746124,43.355312
5297,1.1709157,2.3321612,0.6000004,0.038681316,21,42,36.746124,43.355312
5298,1.1709157,2.3321612,0.6000004,0.038681316,21,42,36.625456,43.355312
5300,1.1709157,2.3321612,0.6000004,0.03948718,21,42,36.60132,43.355312
5301,1.1725274,2.3321612,0.6000004,0.037875456,21,42,36.50482,43.274728
5302,1.1725274,2.198388,0.6000004,0.03948718,21,42,36.50482,43.274728
5303,1.169304,2.198388,0.6000004,0.0410989,21,42,36.625456,43.355312
5305,1.169304,2.198388,0.6000004,0.0410989,21,42,36.50482,43.355312
5306,1.169304,2.198388,0.6000004,0.0410989,21,42,36.721956,43.194136
5307,1.1628572,2.3136264,0.6000004,0.0410989,21,42,36.721956,43.758244
5309,1.169304,2.3136264,0.6000004,0.04190476,21,42,37.035736,44.241756
5310,1.1757508,2.3136264,0.6000004,0.04029304,21,42,37.035736,44.241756
5311,1.1757508,2.3136264,0.6000004,0.04029304,21,42,37.035736,44.241756
5312,1.1757508,2.2016116,0.6000004,0.0410989,21,42,37.25305,44.241756
5314,1.1757508,2.2016116,0.6000004,0.0410989,21,42,37.035736,43.838824
5315,1.1564102,2.2016116,0.6000004,0.04029304,21,42,37.011568,43.435896
5316,1.1564102,2.1516484,0.6000004,0.03948718,21,42,37.011568,43.435896
5318,1.1564102,2.1516484,0.6000004,0.03948718,21,42,37.011568,43.435896
5319,1.1564102,2.2088644,0.6000004,0.03948718,21,42,37.011568,43.516484
5320,1.1539926,2.1516484,0.6000004,0.04190476,21,42,36.93918,43.516484
5321,1.1539926,2.2088644,0.6000004,0.04190476,21,42,37.011568,43.516484
5323,1.1483517,2.2088644,0.6000004,0.04190476,21,42,36.93918,43.516484
5324,1.1475457,2.2088644,0.6000004,0.04190476,21,42,36.93918,43.435896
5325,1.1475457,2.333773,0.6000004,0.0410989,21,42,36.93918,43.355312
5327,1.1475457,2.333773,0.6000004,0.038681316,21,42,36.93918,43.435896
5328,1.1531868,2.2282052,0.6000004,0.038681316,21,42,36.93918,43.435896
5329,1.1531868,2.333773,0.6000004,0.038681316,21,42,36.818512,43.758244
5331,1.1717216,2.2282052,0.6000004,0.04029304,21,42,36.818512,43.758244
5332,1.1838094,2.205641,0.6000004,0.04029304,21,42,36.818512,43.758244
5333,1.1717216,2.2282052,0.6000004,0.0410989,21,42,36.818512,43.355312
5334,1.1628572,2.205641,0.6000004,0.04029304,21,42,36.818512,43.355312
5336,1.1628572,2.1524542,0.6000004,0.04029304,21,42,36.818512,43.355312
5337,1.1620513,2.205641,0.6000004,0.037875456,21,42,36.818512,43.355312
5338,1.1620513,2.2733332,0.6000004,0.036263736,21,42,36.963316,43.355312
5340,1.1628572,2.1524542,0.6000004,0.036263736,21,42,36.963316,43.355312
5341,1.169304,2.2733332,0.6000004,0.037875456,21,42,36.963316,43.435896
5342,1.169304,2.2733332,0.6000004,0.037875456,21,42,36.86676,43.355312
5343,1.169304,2.2088644,0.6000004,0.04190476,21,42,36.31186,43.435896
5345,1.1709157,2.2088644,0.6000004,0.04190476,21,42,36.31186,43.435896
5346,1.1709157,2.2088644,0.6000004,0.04190476,21,42,36.26361,43.355312
5347,1.1709157,2.1991942,0.6000004,0.04271062,21,42,36.31186,43.355312
5349,1.1709157,2.2088644,0.6000004,0.0410989,21,42,36.31186,43.435896
5350,1.1709157,2.2886448,0.6000004,0.04029304,21,42,36.360108,43.435896
5351,1.1547985,2.1991942,0.6000004,0.038681316,21,42,36.28775,43.435896
5352,1.1410988,2.2886448,0.6000004,0.036263736,21,42,36.336,43.435896
5354,1.1338462,2.2886448,0.6000004,0.03384615,21,42,36.336,43.355312
5355,1.1330402,2.1814652,0.6000004,0.03384615,21,42,36.336,43.274728
5356,1.1330402,2.1814652,0.6000004,0.034652012,21,42,36.336,43.274728
5358,1.1298169,2.1814652,0.6000004,0.034652012,21,42,36.384216,43.274728
5359,1.1298169,2.1814652,0.6000004,0.035457876,21,42,36.456604,43.274728
5360,1.1330402,2.2950914,0.6000004,0.035457876,21,42,36.456604,43.435896
5361,1.151575,2.2950914,0.6000004,0.035457876,21,42,37.035736,43.59707
5363,1.151575,2.2950914,0.6000004,0.035457876,21,42,37.035736,43.919416
5364,1.151575,2.2950914,0.6000004,0.035457876,21,42,37.035736,43.919416
5365,1.151575,2.2217582,0.6000004,0.035457876,21,42,37.180604,44.241756
5367,1.1427106,2.2217582,0.6000004,0.036263736,21,42,37.035736,43.919416
5368,1.1386813,2.2217582,0.6000004,0.036263736,21,42,36.963316,43.516484
5369,1.1427106,2.2217582,0.6000004,0.03948718,21,42,36.84262,43.516484
5370,1.1386813,2.304762,0.6000004,0.03948718,21,42,36.84262,43.516484
5372,1.1386813,2.304762,0.6000004,0.03948718,21,42,36.84262,43.516484
5373,1.1410988,2.304762,0.6000004,0.03948718,21,42,36.84262,43.516484
5374,1.151575,2.304762,0.6000004,0.037875456,21,42,36.963316,43.758244
5376,1.1717216,2.2781684,0.6000004,0.037875456,21,42,37.22888,43.999996
5377,1.1757508,2.2781684,0.6000004,0.04190476,21,42,37.22888,43.999996
5378,1.1757508,2.2781684,0.6000004,0.04029304,21,42,37.22888,43.999996
5380,1.1757508,2.2781684,0.6000004,0.04190476,21,42,37.059876,43.999996
5381,1.1717216,2.3361904,0.6000004,0.04190476,21,42,37.035736,43.838824
5382,1.1757508,2.3361904,0.6000004,0.04190476,21,42,37.035736,43.838824
5383,1.1717216,2.331355,0.6000004,0.043516484,21,42,36.963316,43.59707
5385,1.1676922,2.331355,0.6000004,0.043516484,21,42,36.963316,43.677656
5386,1.1676922,2.3112088,0.6000004,0.043516484,21,42,36.963316,43.59707
5387,1.1676922,2.3112088,0.6000004,0.043516484,21,42,37.035736,43.59707
5389,1.1676922,2.3112088,0.6000004,0.04029304,21,42,37.035736,43.355312
5390,1.169304,2.2491574,0.6000004,0.04029304,21,42,37.084016,43.355312
5391,1.1765568,2.2491574,0.6000004,0.0410989,21,42,37.156464,43.355312
5392,1.169304,2.2491574,0.6000004,0.0410989,21,42,37.156464,43.435896
5394,1.1765568,2.2419048,0.6000004,0.0410989,21,42,37.156464,43.435896
5395,1.1765568,2.2419048,0.6000004,0.0410989,21,42,37.108156,43.435896
5396,1.1668864,2.2419048,0.6000004,0.0410989,21,42,36.987456,43.435896
5398,1.1539926,2.2419048,0.6000004,0.04271062,21,42,36.963316,43.435896
5399,1.1556044,2.3506958,0.6000004,0.04190476,21,42,36.963316,43.59707
5400,1.1556044,2.3506958,0.6000004,0.04190476,21,42,36.987456,43.59707
5401,1.1556044,2.3506958,0.6000004,0.04190476,21,42,37.059876,43.59707
5403,1.1564102,2.3716484,0.6000004,0.04190476,21,42,37.059876,43.677656
5404,1.1733333,2.3506958,0.6000004,0.04190476,21,42,37.156464,43.919416
5405,1.1733333,2.3450548,0.6000004,0.0410989,21,42,37.059876,44.080584
5407,1.1733333,2.3450548,0.6000004,0.0410989,21,42,36.93918,44.080584
5408,1.1709157,2.2314286,0.6000004,0.0410989,21,42,36.8909,43.919416
5409,1.1709157,2.2314286,0.6000004,0.0410989,21,42,36.91504,44.080584
5410,1.1628572,2.2314286,0.6000004,0.0410989,21,42,36.697844,43.919416
5412,1.1547985,2.12989,0.6000004,0.0410989,21,42,36.456604,43.838824
5413,1.1628572,2.2314286,0.6000004,0.037875456,21,42,36.432464,43.838824
5414,1.1813918,2.12989,0.6000004,0.044322344,21,42,36.456604,43.919416
5416,1.1628572,2.12989,0.6000004,0.044322344,21,42,36.432464,43.919416
5417,1.1813918,2.2153112,0.6000004,0.044322344,21,42,36.456604,43.838824
5418,1.1813918,2.2153112,0.6000004,0.04271062,21,42,36.28775,43.59707
5419,1.1620513,2.1774358,0.6000004,0.04271062,21,42,36.456604,43.59707
5421,1.158022,2.2153112,0.6000004,0.04029304,21,42,36.456604,43.59707
5422,1.1620513,2.2741392,0.6000004,0.04029304,21,42,36.50482,43.59707
5423,1.1620513,2.1774358,0.6000004,0.04029304,21,42,36.5531,43.59707
5425,1.1813918,2.2741392,0.6000004,0.04029304,21,42,36.8909,43.919416
5426,1.1813918,2.3708424,0.6000004,0.037875456,21,42,36.8909,44.402928
5427,1.1813918,2.2741392,0.6000004,0.04029304,21,42,36.8909,44.402928
5429,1.1813918,2.2451282,0.6000004,0.0410989,21,42,36.697844,43.919416
5430,1.1612454,2.3708424,0.6000004,0.0410989,21,42,36.697844,43.516484
5431,1.1612454,2.2451282,0.6000004,0.038681316,21,42,36.5531,43.435896
5432,1.1676922,2.1846886,0.6000004,0.038681316,21,42,36.697844,43.435896
5434,1.1821978,2.2451282,0.6000004,0.037069596,21,42,36.697844,43.435896
5435,1.1781685,2.1846886,0.6000004,0.037069596,21,42,36.746124,43.516484
5436,1.1821978,2.1846886,0.6000004,0.038681316,21,42,36.746124,44.402928
5438,1.1942858,2.37326,0.6000004,0.0410989,21,42,36.746124,44.402928
5439,1.1821978,2.37326,0.6000004,0.0410989,21,42,36.649596,43.838824
5440,1.1854212,2.2394872,0.6000004,0.0410989,21,42,36.649596,43.838824
5441,1.1942858,2.3926008,0.6000004,0.0410989,21,42,36.649596,44.322344
5443,1.1854212,2.2394872,0.6000004,0.04029304,21,42,36.794372,44.161176
5444,1.1797801,2.1838828,0.6000004,0.037875456,21,42,36.794372,44.161176
5445,1.1781685,2.2394872,0.6000004,0.037069596,21,42,36.794372,44.161176
5447,1.1781685,2.1838828,0.6000004,0.037069596,21,42,36.191284,43.677656
5448,1.1773626,2.1838828,0.6000004,0.037069596,21,42,36.09482,43.677656
5449,1.1725274,2.2322344,0.6000004,0.037069596,21,42,36.07071,43.516484
5450,1.1781685,2.2322344,0.6000004,0.03948718,21,42,36.07071,43.677656
5452,1.1725274,2.2322344,0.6000004,0.03948718,21,42,36.09482,43.677656
5453,1.1572161,2.2322344,0.6000004,0.037875456,21,42,36.215392,44.322344
5454,1.1725274,2.2088644,0.6000004,0.036263736,21,42,36.60132,44.322344
5456,1.1789744,2.2088644,0.6000004,0.037875456,21,42,36.60132,44.322344
5457,1.1789744,2.2088644,0.6000004,0.037875456,21,42,36.432464,44.161176
5458,1.1789744,2.2048352,0.6000004,0.037875456,21,42,36.432464,44.161176
5459,1.1789744,2.2048352,0.6000004,0.037875456,21,42,35.8537,43.919416
5461,1.1789744,2.2048352,0.6000004,0.037875456,21,42,35.8537,43.435896
5462,1.1765568,2.2048352,0.6000004,0.037875456,21,42,35.8537,43.435896
5463,1.1725274,2.2733332,0.6000004,0.037069596,21,42,35.781372,43.355312
5465,1.1765568,2.2733332,0.6000004,0.036263736,21,42,35.877808,43.355312
5466,1.1870329,2.2733332,0.6000004,0.036263736,21,42,35.877808,43.435896
5467,1.1765568,2.331355,0.6000004,0.036263736,21,42,35.80548,43.516484
5468,1.1934798,2.331355,0.6000004,0.035457876,21,42,35.684936,43.355312
5470,1.1934798,2.331355,0.6000004,0.03384615,21,42,35.323304,43.355312
5471,1.1934798,2.331355,0.6000004,0.03384615,21,42,35.323304,43.677656
5472,1.1958974,2.331355,0.6000004,0.03384615,21,42,35.323304,43.59707
5474,1.1958974,2.3426372,0.6000004,0.034652012,21,42,35.347412,42.952384
5475,1.1644689,2.3426372,0.6000004,0.034652012,21,42,35.516176,42.952384
5476,1.1556044,2.3426372,0.6000004,0.034652012,21,42,35.82959,43.113556
5478,1.1556044,2.3426372,0.6000004,0.035457876,21,42,35.80548,43.113556
5479,1.1556044,2.245934,0.6000004,0.035457876,21,42,35.684936,43.113556
5480,1.1612454,2.245934,0.6000004,0.03384615,21,42,35.684936,43.113556
5481,1.1733333,2.245934,0.6000004,0.034652012,21,42,35.80548,43.113556
5483,1.1733333,2.1943588,0.6000004,0.036263736,21,42,35.684936,43.274728
5484,1.1612454,2.1943588,0.6000004,0.034652012,21,42,35.41974,43.113556
5485,1.1628572,2.1943588,0.6000004,0.034652012,21,42,35.41974,43.113556
5487,1.1628572,2.1943588,0.6000004,0.035457876,21,42,35.781372,43.838824
5488,1.1628572,2.2394872,0.6000004,0.035457876,21,42,35.41974,43.113556
5489,1.1668864,2.2394872,0.6000004,0.035457876,21,42,35.781372,42.952384
5490,1.1668864,2.2394872,0.6000004,0.035457876,21,42,35.781372,43.113556
5492,1.1668864,2.3829302,0.6000004,0.03384615,21,42,35.733156,43.838824
5493,1.1684982,2.3829302,0.6000004,0.03384615,21,42,35.709016,43.032968
5494,1.1660806,2.3668132,0.6000004,0.034652012,21,42,35.709016,43.032968
5496,1.1652746,2.3724542,0.6000004,0.034652012,21,42,35.709016,43.032968
5497,1.1652746,2.3668132,0.6000004,0.036263736,21,42,35.347412,43.032968
5498,1.1652746,2.2032234,0.6000004,0.036263736,21,42,35.347412,43.032968
5499,1.1652746,2.3668132,0.6000004,0.036263736,21,42,35.347412,43.59707
5501,1.1612454,2.2032234,0.6000004,0.036263736,21,42,35.660828,43.59707
5502,1.1636629,2.2032234,0.6000004,0.03948718,21,42,35.660828,43.838824
5503,1.1636629,2.2120878,0.6000004,0.035457876,21,42,35.684936,43.59707
5505,1.1612454,2.2120878,0.6000004,0.035457876,21,42,35.709016,42.952384
5506,1.1612454,2.2120878,0.6000004,0.035457876,21,42,35.709016,42.791208
5507,1.1636629,2.2306226,0.6000004,0.036263736,21,42,35.757264,42.791208
5508,1.1556044,2.2306226,0.6000004,0.036263736,21,42,36.04657,42.791208
5510,1.1556044,2.2306226,0.6000004,0.037875456,21,42,36.04657,42.791208
5511,1.174945,2.3595602,0.6000004,0.037875456,21,42,36.28775,42.791208
5512,1.1789744,2.3595602,0.6000004,0.037875456,21,42,36.432464,42.791208
5514,1.1789744,2.3740658,0.6000004,0.037875456,21,42,36.50482,42.791208
5515,1.1918681,2.3740658,0.6000004,0.037875456,21,42,36.673736,42.791208
5516,1.2007326,2.3466666,0.6000004,0.03948718,21,42,36.84262,42.791208
5518,1.1918681,2.3466666,0.6000004,0.03948718,21,42,36.649596,42.871796
5519,1.1854212,2.3466666,0.6000004,0.03948718,21,42,36.673736,43.032968
5520,1.1918681,2.303956,0.6000004,0.0410989,21,42,36.673736,43.113556
5521,1.1991209,2.303956,0.6000004,0.0410989,21,42,36.673736,43.113556
5523,1.1902565,2.3434432,0.6000004,0.0410989,21,42,36.673736,43.113556
5524,1.1902565,2.303956,0.6000004,0.04271062,21,42,37.37378,43.355312
5525,1.1902565,2.3434432,0.6000004,0.04271062,21,42,37.37378,43.355312
5527,1.1862271,2.3434432,0.6000004,0.0410989,21,42,37.37378,43.113556
5528,1.1862271,2.2410988,0.6000004,0.03948718,21,42,37.494568,43.194136
5529,1.1862271,2.2410988,0.6000004,0.03948718,21,42,37.591216,43.194136
5530,1.1862271,2.2410988,0.6000004,0.038681316,21,42,37.518708,43.113556
5532,1.192674,2.2378754,0.6000004,0.038681316,21,42,37.857088,43.194136
5533,1.1958974,2.2410988,0.6000004,0.038681316,21,42,37.857088,43.355312
5534,1.1958974,2.3700366,0.6000004,0.037875456,21,42,37.857088,43.516484
5536,1.192674,2.2378754,0.6000004,0.037875456,21,42,37.663696,43.677656
5537,1.192674,2.3700366,0.6000004,0.03948718,21,42,37.663696,44.080584
5538,1.1838094,2.3700366,0.6000004,0.03948718,21,42,37.25305,43.677656
5539,1.1757508,2.3442492,0.6000004,0.037875456,21,42,37.518708,43.677656
5541,1.1709157,2.3442492,0.6000004,0.037875456,21,42,37.494568,43.274728
5542,1.1709157,2.3442492,0.6000004,0.037875456,21,42,37.494568,43.274728
5543,1.1709157,2.3410256,0.6000004,0.037875456,21,42,37.518708,43.274728
5545,1.1709157,2.3410256,0.6000004,0.037875456,21,42,37.518708,43.113556
5546,1.1709157,2.3410256,0.6000004,0.037069596,21,42,37.518708,43.113556
5547,1.1765568,2.2322344,0.6000004,0.035457876,21,42,37.518708,43.274728
5548,1.1668864,2.2322344,0.6000004,0.035457876,21,42,37.567048,43.274728
5550,1.1668864,2.2177288,0.6000004,0.035457876,21,42,37.687896,43.274728
5551,1.1902565,2.2177288,0.6000004,0.035457876,21,42,37.857088,43.838824
5552,1.1902565,2.2193408,0.6000004,0.036263736,21,42,37.857088,43.838824
5554,1.1902565,2.2193408,0.6000004,0.036263736,21,42,37.857088,44.161176
5555,1.1902565,2.195165,0.6000004,0.03948718,21,42,37.832916,44.161176
5556,1.1862271,2.2193408,0.6000004,0.04029304,21,42,37.34961,44.241756
5557,1.1838094,2.195165,0.6000004,0.04190476,21,42,37.34961,44.241756
5559,1.1644689,2.1782418,0.6000004,0.04190476,21,42,37.34961,44.241756
5560,1.1644689,2.195165,0.6000004,0.04029304,21,42,37.591216,44.161176
5561,1.1644689,2.1782418,0.6000004,0.04029304,21,42,37.591216,43.516484
5563,1.1701099,2.1782418,0.6000004,0.04190476,21,42,37.591216,43.516484
5564,1.2015384,2.2918682,0.6000004,0.04029304,21,42,37.37378,43.516484
5565,1.2031502,2.2918682,0.6000004,0.037875456,21,42,37.37378,43.516484
5567,1.2015384,2.2435164,0.6000004,0.04190476,21,42,37.37378,43.516484
5568,1.2015384,2.2918682,0.6000004,0.04029304,21,42,37.37378,44.080584
5569,1.1958974,2.2435164,0.6000004,0.04029304,21,42,37.204712,44.080584
5570,1.1878388,2.2096704,0.6000004,0.04029304,21,42,37.132292,44.080584
5572,1.1878388,2.2435164,0.6000004,0.04029304,21,42,37.132292,43.999996
5573,1.1781685,2.3055678,0.6000004,0.04029304,21,42,37.132292,43.677656
5574,1.1701099,2.3055678,0.6000004,0.0410989,21,42,37.132292,43.677656
5576,1.1781685,2.3055678,0.6000004,0.04029304,21,42,37.25305,43.919416
5577,1.1773626,2.3055678,0.6000004,0.04029304,21,42,37.42209,43.919416
5578,1.1773626,2.3055678,0.6000004,0.04029304,21,42,37.42209,43.758244
5579,1.1773626,2.286227,0.6000004,0.04029304,21,42,37.42209,43.758244
5581,1.1773626,2.1669598,0.6000004,0.04029304,21,42,37.42209,43.758244
5582,1.1709157,2.1669598,0.6000004,0.0410989,21,42,37.42209,43.758244
5583,1.1572161,2.3490842,0.6000004,0.0410989,21,42,37.42209,43.758244
5585,1.1572161,2.1669598,0.6000004,0.043516484,21,42,37.687896,43.758244
5586,1.1709157,2.3490842,0.6000004,0.0410989,21,42,37.784544,43.838824
5587,1.1773626,2.3490842,0.6000004,0.0410989,21,42,37.832916,43.838824
5588,1.1789744,2.3410256,0.6000004,0.0410989,21,42,37.832916,43.838824
5590,1.1789744,2.3410256,0.6000004,0.0410989,21,43,37.905456,44.241756
5591,1.1813918,2.3539192,0.6000004,0.03948718,20,43,38.21991,44.322344
5592,1.1789744,2.3410256,0.6000004,0.03948718,20,43,37.832916,44.241756
5594,1.1733333,2.3539192,0.6000004,0.03948718,21,43,37.760376,44.080584
5595,1.1733333,2.380513,0.6000004,0.038681316,21,43,38.026368,44.322344
5596,1.1733333,2.3539192,0.6000004,0.038681316,20,43,37.663696,44.322344
5597,1.1531868,2.3241026,0.6000004,0.038681316,21,43,37.591216,44.080584
5599,1.1733333,2.3241026,0.6000004,0.037875456,21,43,37.663696,44.402928
5600,1.1757508,2.2435164,0.6000004,0.038681316,20,43,37.639556,44.402928
5601,1.1531868,2.2435164,0.6000004,0.038681316,20,43,37.32547,44.161176
5603,1.1757508,2.2991206,0.6000004,0.037875456,20,43,37.204712,43.919416
5604,1.1805861,2.2435164,0.6000004,0.037875456,20,43,37.542908,43.919416
5605,1.1757508,2.2991206,0.6000004,0.04029304,20,43,37.180604,43.919416
5606,1.1491574,2.357143,0.6000004,0.037875456,20,43,36.84262,43.919416
5608,1.1805861,2.2991206,0.6000004,0.036263736,21,43,37.180604,43.919416
5609,1.1805861,2.2370696,0.6000004,0.036263736,21,43,37.4703968,44.725276
5610,1.1886446,2.357143,0.6000004,0.037875456,21,43,36.746124,44.80586
5612,1.1886446,2.2370696,0.6000004,0.037875456,21,43,36.746124,44.725276
5613,1.1886446,2.1331134,0.6000004,0.037875456,21,43,37.4703968,44.725276
5614,1.1781685,2.2370696,0.6000004,0.03948718,21,43,36.987456,44.644688
5615,1.1781685,2.356337,0.6000004,0.03948718,21,43,36.746124,44.644688
5617,1.1781685,2.1903296,0.6000004,0.037069596,20,43,36.987456,44.644688
5618,1.1805861,2.356337,0.6000004,0.036263736,21,43,37.518708,44.644688
5619,1.1918681,2.356337,0.6000004,0.036263736,20,43,37.42209,44.402928
5621,1.2063737,2.1903296,0.6000004,0.036263736,20,43,37.42209,44.80586
5622,1.2063737,2.1903296,0.6000004,0.036263736,21,43,37.42209,44.402928
5623,1.2047619,2.4159706,0.6000004,0.037069596,21,43,37.42209,44.080584
5625,1.2047619,2.1443956,0.6000004,0.0410989,20,43,37.42209,44.080584
5626,1.2047619,2.2201464,0.6000004,0.04190476,20,43,37.832916,44.322344
5627,1.1967033,2.4159706,0.6000004,0.0410989,21,43,37.832916,44.322344
5628,1.1967033,2.2523808,0.6000004,0.04029304,21,43,37.832916,44.5641068
5630,1.1781685,2.2201464,0.6000004,0.0410989,20,43,37.518708,44.5641068
5631,1.1709157,2.2523808,0.6000004,0.0410989,20,43,37.4703968,44.322344
5632,1.1709157,2.3660074,0.6000004,0.04029304,20,43,37.22888,43.758244
5634,1.1709157,2.2523808,0.6000004,0.03948718,20,43,37.22888,43.758244
5635,1.1741393,2.3660074,0.6000004,0.0410989,20,43,37.32547,43.758244
5636,1.2055677,2.3660074,0.6000004,0.0410989,20,43,37.32547,43.758244
5637,1.2055677,2.193553,0.6000004,0.0410989,20,43,37.518708,43.999996
